messageId,name,category,userId,anonymousId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,location,sponsored_listing,city,search_text,parish,event_type
ajs-next-1762725559479-bba99757-058d-41fa-9b4a-be97a407c00c,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:59:19.479000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/althaus-law-1753465897836x101289632151690960,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/althaus-law-1753465897836x101289632151690960,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1753465897836x101289632151690960,,,visit_website,,,,,,button_click
ajs-next-1762725875413-cf1e2918-3379-4c1a-81a3-45dcdf1298b5,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:04:35.413000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1744736810207x919925185055488400, 1762364811793x796217509980630800, 1755271286521x378031808974615550, 1751402056748x637551618886434600, 1749068120323x412920063824988600, 1762271200864x775090106640580500, 1758120880051x675194275556497400, 1747163465846x476237095610093000, 1757720364741x595714121363069200, 1760118921086x941497076227920600, 1752687366861x422755081931784260, 1750436264420x989591292213482400, 1748581534531x956271769254002200, 1746548006831x128230088489826860, 1750783679107x801419812763124500, 1757355028996x505189727810192200, 1750423781412x480534435350699700, 1744319857648x144922844539837200, 1744260813114x505427712482621440, 1747184079669x994211808429350800, 1748365021326x105262688542451250, 1748389292320x918627677903932400, 1745533127765x291393362647413700, 1754941249648x796792188496967000, 1753985929691x853149258569598100, 1745597587022x519433479989605000, 1750784475796x702583457937545900, 1747165674437x491901038958021200, 1744743906400x631087870982087000, 1744737250347x219277345743008400, 1747221865162x703532834449508000, 1754949567759x639105313824555300, 1758568877707x715638242996164100, 1744907031541x119079844893356540, 1746843461447x686795565273950000, 1746467711533x453074785848415400, 1758147388607x898014240790697700, 1752182630575x854371423894944000, 1753465897836x101289632151690960, 1751744301621x758526182685981300, 1749580724532x760028975589297300, 1744282156200x727555159743162000, 1761044854709x307607562836745150, 1747170561218x640297169073643000",,,,,false,,,,impression
ajs-next-1762725480135-ddefc0fc-ba0b-4b6d-980f-462c2fc5a8bb,index,index,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:58:00.135000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
ajs-next-1762726460357-3b11944a-e600-499d-9e09-343f21f32caa,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:14:20.357000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762725555289-3609bba9-9757-458d-91fa-9b4abe97a407,business_profile,profile,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:59:15.289000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/althaus-law-1753465897836x101289632151690960,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/althaus-law-1753465897836x101289632151690960,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/business_profile/althaus-law-1753465897836x101289632151690960,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/althaus-law-1753465897836x101289632151690960,1753465897836x101289632151690960,profile,business_profile,,,,,,,page
ajs-next-1762725749860-c4e76209-9ca5-4688-828f-8254f70b2a7b,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:02:29.860000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1744579851707x640487742075829500",,,,,true,,,,impression
ajs-next-1762725765385-62099ca5-e688-428f-8254-f70b2a7b94b8,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:02:45.385000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,search,,,,,,button_click
ajs-next-1762725995892-7eb35d10-ba79-4ac9-b74e-0ee60d4eac3c,business_profile,profile,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:06:35.891000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,1747184079669x994211808429350800,profile,business_profile,,,,,,,page
ajs-next-1762726139487-06132545-6989-473b-a162-a0e86311cfe3,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:08:59.487000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1758147388607x898014240790697700, 1754949567759x639105313824555300, 1744907031541x119079844893356540, 1752687366861x422755081931784260, 1744282156200x727555159743162000, 1750784475796x702583457937545900, 1760118921086x941497076227920600, 1757355028996x505189727810192200, 1754941249648x796792188496967000, 1747170561218x640297169073643000, 1745597587022x519433479989605000, 1747165674437x491901038958021200, 1745533127765x291393362647413700, 1750423781412x480534435350699700, 1753465897836x101289632151690960, 1758120880051x675194275556497400, 1746843461447x686795565273950000, 1748389292320x918627677903932400, 1761044854709x307607562836745150, 1748581534531x956271769254002200, 1744737250347x219277345743008400, 1747221865162x703532834449508000, 1757720364741x595714121363069200, 1762271200864x775090106640580500, 1747163465846x476237095610093000, 1744319857648x144922844539837200, 1749068120323x412920063824988600, 1744736810207x919925185055488400, 1751402056748x637551618886434600, 1762364811793x796217509980630800, 1746467711533x453074785848415400, 1744743906400x631087870982087000, 1746548006831x128230088489826860, 1744260813114x505427712482621440, 1750783679107x801419812763124500, 1753985929691x853149258569598100, 1748365021326x105262688542451250, 1747184079669x994211808429350800, 1751744301621x758526182685981300, 1749580724532x760028975589297300, 1755271286521x378031808974615550, 1750436264420x989591292213482400, 1758568877707x715638242996164100, 1752182630575x854371423894944000",,,,,false,,,,impression
ajs-next-1762726387402-1efd5b94-9898-4f48-992a-7a979759d410,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:13:07.402000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1744282156200x727555159743162000,,,profile_arrow,,false,,,,button_click
ajs-next-1762726409877-1acd2674-ce83-44ac-bce9-0b7c113ec841,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:13:29.877000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1750436264420x989591292213482400,,,,main_list,true,,,,impression
ajs-next-1762725405991-70c09e31-bd0b-4c82-8fe7-7bb423773f87,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:56:45.991000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1753982403438x535213824960417500,,,,main_list,true,,,,impression
ajs-next-1762726044901-74f91a93-b961-4408-adb3-82896652dc29,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:07:24.900000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1744282156200x727555159743162000,,,visit_website,,,,,,button_click
ajs-next-1762726448634-5d0bc0bb-6231-4f92-af16-ef6890492ee7,business_profile,profile,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:14:08.634000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/grace-galligan-llc-1757355028996x505189727810192200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grace-galligan-llc-1757355028996x505189727810192200,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/business_profile/grace-galligan-llc-1757355028996x505189727810192200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grace-galligan-llc-1757355028996x505189727810192200,1757355028996x505189727810192200,profile,business_profile,,,,,,,page
ajs-next-1762726462800-5e09343f-21f3-4caa-88d3-c5175d90afdc,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:14:22.800000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1748389292320x918627677903932400, 1748581534531x956271769254002200, 1755271286521x378031808974615550, 1746548006831x128230088489826860, 1760118921086x941497076227920600, 1750423781412x480534435350699700, 1744743906400x631087870982087000, 1747184079669x994211808429350800, 1754949567759x639105313824555300, 1744260813114x505427712482621440, 1747165674437x491901038958021200, 1747170561218x640297169073643000, 1744736810207x919925185055488400, 1750784475796x702583457937545900, 1758147388607x898014240790697700, 1751402056748x637551618886434600, 1752182630575x854371423894944000, 1748365021326x105262688542451250, 1747163465846x476237095610093000, 1753985929691x853149258569598100, 1746467711533x453074785848415400, 1762364811793x796217509980630800, 1754941249648x796792188496967000, 1752687366861x422755081931784260, 1757720364741x595714121363069200, 1762271200864x775090106640580500, 1744319857648x144922844539837200, 1750436264420x989591292213482400, 1753465897836x101289632151690960, 1749068120323x412920063824988600, 1758120880051x675194275556497400, 1744907031541x119079844893356540, 1757355028996x505189727810192200, 1745533127765x291393362647413700, 1747221865162x703532834449508000, 1744282156200x727555159743162000, 1758568877707x715638242996164100, 1750783679107x801419812763124500, 1746843461447x686795565273950000, 1745597587022x519433479989605000, 1751744301621x758526182685981300, 1761044854709x307607562836745150, 1744737250347x219277345743008400, 1749580724532x760028975589297300",,,,,false,,,,impression
ajs-next-1762726589268-08d3c517-5d90-4fdc-8c46-197de734f37b,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:16:29.268000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1750423781412x480534435350699700,,,profile_arrow,,false,,,,button_click
ajs-next-1762727845425-ac42738d-58f1-483e-b95c-558f69dd8987,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:37:25.425000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1750436264420x989591292213482400,,,,main_list,true,,,,impression
ajs-next-1762725406392-9e31bd0b-cc82-4fe7-bbb4-23773f870a97,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:56:46.392000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,false,,,,impression
ajs-next-1762725505545-5397115c-e9e0-4d81-85df-c682fa24669f,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:58:25.544000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,sidebar,true,,,,impression
ajs-next-1762725944495-687a2c6f-0c28-4a1b-9477-404579e83f48,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:05:44.495000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762726369422-f02f4861-f537-4daf-9efd-5b9498988f48,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:12:49.422000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762725505212-aa2a5397-115c-49e0-ad81-45dfc682fa24,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:58:25.212000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762726205310-eccd28d8-e0fd-47f6-adfd-636dadb0b46f,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:10:05.310000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1744260813114x505427712482621440,,,visit_website,,,,,,button_click
ajs-next-1762727495833-3fc953e1-a899-490c-b9cc-8df2c2870f25,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:31:35.833000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,search,,,,,,button_click
ajs-next-1762725858561-34e0c7a6-02a8-4b43-8529-92b7ad8a9fec,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:04:18.561000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1758312173588x895819358343598700, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200",,,,,true,,,,impression
ajs-next-1762725945139-0c28ca1b-1477-4045-b9e8-3f48c4a321ae,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:05:45.139000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1750436264420x989591292213482400,,,,main_list,true,,,,impression
ajs-next-1762725383755-ed3af7a7-aa9f-435e-a907-54923ff6d198,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:56:23.755000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1753374338412x209529915103450200, 1758312173588x895819358343598700, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,,,,true,,,,impression
ajs-next-1762727471793-794aa48c-3fc9-43e1-a899-290cf9cc8df2,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:31:11.793000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1758312173588x895819358343598700",,,,,true,,,,impression
ajs-next-1762725749147-bb75c4e7-6209-4ca5-a688-828f8254f70b,index,index,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:02:29.147000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
ajs-next-1762726408960-851596f5-1acd-4674-8e83-94acfce90b7c,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:13:28.960000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762725418966-60627408-a4f0-482f-990f-17226c9f39b2,business_profile,profile,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:56:58.966000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,,,,,,,page
