userId,messageId,name,originalTimestamp,category,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,sponsored_listing,location,search_text,city,parish,event_type
,ajs-next-1773673077238-50ce6d32-6c52-482d-aa00-834902acb633,,2026-03-16 14:57:57.238000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,search,,,,,,button_click
,ajs-next-1773673099559-5a9cc2ea-b076-4ae4-9a31-185f0fa36b90,business_profile,2026-03-16 14:58:19.559000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,1763408145585x201322720695875870,profile,business_profile,,,,,,,page
,ajs-next-1773673326894-6885d080-196d-435e-b144-486289b28fee,business_profile,2026-03-16 15:02:06.894000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/matt-mathias-homes-1759930025997x126109694575208930,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes-1759930025997x126109694575208930,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/matt-mathias-homes-1759930025997x126109694575208930,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes-1759930025997x126109694575208930,1759930025997x126109694575208930,profile,business_profile,,,,,,,page
,ajs-next-1773673348406-33638ce3-abb4-489a-bb6c-3224a3c84d46,business_profile,2026-03-16 15:02:28.406000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,1750783674403x491887953737125700,profile,business_profile,,,,,,,page
,ajs-next-1773673377246-3f430625-07af-4896-9a57-42c2a7171942,search,2026-03-16 15:02:57.246000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,search,search,,,,,,,page
,ajs-next-1773673077552-6d326c52-d82d-4a00-8349-02acb633c1d1,,2026-03-16 14:57:57.552000+00:00,Home Services,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,,,search
,ajs-next-1773673377916-07af1896-9a57-42c2-a717-19425ef2b230,,2026-03-16 15:02:57.916000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1744335958024x226211831616957250,,,,true,main_list,,,,impression
,ajs-next-1773673066258-54abb117-6c05-4db9-9213-293d2f3ad02a,,2026-03-16 14:57:46.258000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773673065901-48af54ab-b117-4c05-8db9-1213293d2f3a,search,2026-03-16 14:57:45.901000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,search,search,,,,,,,page
,ajs-next-1773673064623-a5b13043-4f4d-4976-a110-ade20712e5a5,,2026-03-16 14:57:44.623000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,,,search
,ajs-next-1773673333404-c5c1da9e-e0fa-4f53-a121-00498467d420,,2026-03-16 15:02:13.404000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773673079517-6df1843c-e6b8-4840-8773-d1f66d33432c,,2026-03-16 14:57:59.517000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1744335958024x226211831616957250,,,,true,main_list,,,,impression
,ajs-next-1773673333706-da9ee0fa-5f53-4121-8049-8467d4205123,,2026-03-16 15:02:13.706000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1770943484557x164806709481949200,,,,true,main_list,,,,impression
,ajs-next-1773673349491-8ce3abb4-d89a-4b6c-b224-a3c84d46a633,,2026-03-16 15:02:29.491000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1750783674403x491887953737125700,,,visit_website,,,,,,button_click
1743547621069x279645472884266780,ajs-next-1773674708331-a2c01f85-8cc2-4d39-8188-5c8a55fb566b,,2026-03-16 15:25:08.331000+00:00,,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,,,,"1753374338412x209529915103450200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,,true,,,,,impression
1743547621069x279645472884266780,ajs-next-1773674707557-7ac6a2c0-1f85-4cc2-8d39-81885c8a55fb,index,2026-03-16 15:25:07.557000+00:00,index,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
1743547621069x279645472884266780,ajs-next-1773674708332-1f858cc2-4d39-4188-9c8a-55fb566b0956,,2026-03-16 15:25:08.332000+00:00,,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,,,,"1753374338412x209529915103450200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,,true,,,,,impression
1743547621069x279645472884266780,ajs-next-1773674713149-9b2ee3f3-7a42-4e54-9c70-e09005d75244,,2026-03-16 15:25:13.149000+00:00,,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,,,,"1764963280733x431041418968701760, 1757437593796x460281345015416640, 1744751205492x235134337285239230, 1761044854709x307607562836745150, 1762364811793x796217509980630800, 1758120880051x675194275556497400, 1753982403438x535213824960417500, 1747848709032x210920410073364830, 1764711530894x480989914892320700, 1744260813114x505427712482621440, 1758568877707x715638242996164100, 1750783679107x801419812763124500, 1761930377989x951815782791809400, 1747184079669x994211808429350800, 1744643921578x315333816253624100, 1763148950401x545361905340972600, 1754941249648x796792188496967000, 1751319669665x621437589169731200, 1754505203290x671062062407191900, 1747183179554x540122160625888100, 1753985929691x853149258569598100, 1760458225389x690604949380638100, 1743547621069x279645472884266780, 1769635123521x385801932800474700, 1751749348389x952656707958261400, 1768426055630x579798080961828200, 1744134674881x127285411168640110, 1772482882558x843076024552954900, 1755271286521x378031808974615550, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1744319857648x144922844539837200, 1748389292320x918627677903932400, 1746855895334x711816173120128000, 1764342295066x618134664283571500, 1758312173588x895819358343598700, 1768581853937x610498789092930300, 1757369121056x350487849823425600, 1761919898226x928695665795906700, 1772982809798x739419868972941400, 1766070455303x639821695383855700, 1771433486472x495156137805681660, 1765001972595x338020444395840100, 1763305551668x997299018011994600, 1747864432460x772931238395911000, 1743549178851x847080663521240200, 1751224250248x539537516841198200, 1746467711533x453074785848415400, 1759153763139x433792388290277000, 1747415704843x665338483592092500, 1764893879099x465248075524681500, 1745528732739x896561533370513300, 1752687366861x422755081931784260, 1750785338983x949958887494882000, 1749580724532x760028975589297300, 1746631267951x741803061642879500, 1744760380914x558772773612561600, 1747163465846x476237095610093000, 1747185390251x665604546429507900, 1744579851707x640487742075829500, 1746635677548x343522492232585660, 1770152894907x464897480736850900, 1768584016102x834619843946063900, 1754927931120x470668069008822300, 1745597587022x519433479989605000, 1745273541628x945470626229355500, 1771545376609x752763268373144000, 1750423781412x480534435350699700, 1762957766158x632118084948257900, 1744397288473x909294892772270800, 1755621956288x571897163769246900, 1763408145585x201322720695875870, 1745533127765x291393362647413700, 1751425811600x127124815802215140, 1747398900475x598159844147748100, 1768427614253x929508274229176300, 1747827548541x313848517899538500, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1750783674403x491887953737125700, 1758147388607x898014240790697700, 1746765568691x979794717919274100, 1749057953945x756346430245684600, 1754081360962x724252535884739300, 1771517879190x523242735258870900, 1751744301621x758526182685981300, 1761762406893x958878656538368500, 1744907031541x119079844893356540, 1760118921086x941497076227920600, 1744391553368x301043576290850300, 1753135741395x558904608479141570, 1746938798847x931997689495082400, 1771021914207x198452557005754900, 1744736810207x919925185055488400, 1771003581692x955050931630977700, 1744748222708x779656090283929300, 1749173974503x736079030141835600, 1765991015203x350068785849064760, 1761762460002x434978052003146300, 1759930025997x126109694575208930, 1759423986281x805514757919405700, 1768844277981x664142917381285000, 1747216018889x770977089491677400, 1752182630575x854371423894944000, 1750784475796x702583457937545900, 1770755356265x111382421474427680, 1763569204895x378265538177280400, 1750436264420x989591292213482400, 1768238584049x399775147114029200, 1765399408996x262641226191956400, 1762271200864x775090106640580500, 1747594874125x270237571814453630, 1746843461447x686795565273950000, 1763509156539x144450665564595840, 1763255155587x707008769292458900, 1749742920378x965836759111504900, 1749068120323x412920063824988600, 1752717497153x537286585580736960, 1744740154739x566945822952470660, 1744175271939x575064790204550460, 1747221865162x703532834449508000, 1757355028996x505189727810192200, 1754084205128x675147807630683600, 1753465897836x101289632151690960, 1754624056001x759184470890143000, 1764781838221x716772635359430500, 1771538218470x758525499484679000, 1754949567759x639105313824555300, 1747170561218x640297169073643000, 1766011883106x917993758751800300, 1744737250347x219277345743008400, 1762889659042x996969350831174300, 1750784029587x963255839088365200, 1753911193017x504194995643152640, 1757438153395x416809556103947500, 1763672237927x725969385673238800, 1746548006831x128230088489826860, 1748365021326x105262688542451250, 1744398484109x785674167096991400, 1744157592334x292550965261606100, 1755533063776x956164571796881400, 1757720364741x595714121363069200, 1747420152884x437771544876149700, 1744743906400x631087870982087000, 1753909381745x872991521395046100, 1751402056748x637551618886434600, 1748581534531x956271769254002200, 1746827109704x963221719337950200, 1744282156200x727555159743162000, 1747165674437x491901038958021200, 1769719058268x843927058977011000",,,,false,,,,,impression
